Item,date_time,period_day,weekday_weekend
Hot chocolate,20-03-2017 14:04,afternoon,weekday
Tea,20-03-2017 14:04,afternoon,weekday
Bread,20-03-2017 14:04,afternoon,weekday
Bread,20-03-2017 14:05,afternoon,weekday
Salad,20-03-2017 14:05,afternoon,weekday
Salad,20-03-2017 14:06,afternoon,weekday
Tea,20-03-2017 14:06,afternoon,weekday
Coffee,20-03-2017 14:59,afternoon,weekday
Muffin,20-03-2017 14:59,afternoon,weekday
Tea,20-03-2017 15:08,afternoon,weekday
Farm House,20-03-2017 15:25,afternoon,weekday
Tea,20-03-2017 15:55,afternoon,weekday
Coffee,20-03-2017 15:55,afternoon,weekday
Bread,20-03-2017 15:55,afternoon,weekday
Pastry,20-03-2017 15:55,afternoon,weekday
Farm House,20-03-2017 16:05,afternoon,weekday
Coffee,20-03-2017 16:05,afternoon,weekday
Cookies,20-03-2017 16:05,afternoon,weekday
Tea,20-03-2017 16:32,afternoon,weekday
Medialuna,20-03-2017 16:32,afternoon,weekday
Coffee,20-03-2017 16:33,afternoon,weekday
Cookies,20-03-2017 16:58,afternoon,weekday
Coffee,20-03-2017 16:58,afternoon,weekday
Pastry,21-03-2017 08:20,morning,weekday
Pastry,21-03-2017 08:30,morning,weekday
Coffee,21-03-2017 08:30,morning,weekday
Pastry,21-03-2017 08:56,morning,weekday
Cake,21-03-2017 08:56,morning,weekday
Bread,21-03-2017 09:09,morning,weekday
Scandinavian,21-03-2017 09:09,morning,weekday
Bread,21-03-2017 09:09,morning,weekday
Bread,21-03-2017 09:12,morning,weekday
Coffee,21-03-2017 09:12,morning,weekday
Coffee,21-03-2017 09:52,morning,weekday
Toast,21-03-2017 09:52,morning,weekday
Coffee,21-03-2017 09:53,morning,weekday
Coffee,21-03-2017 09:54,morning,weekday
Pastry,21-03-2017 09:54,morning,weekday
Coffee,21-03-2017 09:54,morning,weekday
Cookies,21-03-2017 09:59,morning,weekday
Cake,21-03-2017 09:59,morning,weekday
Mineral water,21-03-2017 09:59,morning,weekday
Coffee,21-03-2017 10:40,morning,weekday
Toast,21-03-2017 10:40,morning,weekday
Baguette,21-03-2017 10:54,morning,weekday
Farm House,21-03-2017 10:58,morning,weekday
Cake,21-03-2017 11:04,morning,weekday
Tea,21-03-2017 11:04,morning,weekday
Coffee,21-03-2017 11:04,morning,weekday
Farm House,21-03-2017 11:12,morning,weekday
Coffee,21-03-2017 11:12,morning,weekday
Coffee,21-03-2017 11:18,morning,weekday
Coffee,21-03-2017 11:18,morning,weekday
Bread,21-03-2017 11:20,morning,weekday
Coffee,21-03-2017 12:05,afternoon,weekday
Muffin,21-03-2017 12:05,afternoon,weekday
Christmas common,21-03-2017 12:12,afternoon,weekday
Coffee,21-03-2017 12:41,afternoon,weekday
Sandwich,21-03-2017 12:41,afternoon,weekday
Soup,21-03-2017 12:41,afternoon,weekday
Sandwich,21-03-2017 12:42,afternoon,weekday
Mineral water,21-03-2017 12:42,afternoon,weekday
Bread,21-03-2017 12:55,afternoon,weekday
Coffee,21-03-2017 12:59,afternoon,weekday
Bread,21-03-2017 12:59,afternoon,weekday
Spanish Brunch,21-03-2017 12:59,afternoon,weekday
Sandwich,21-03-2017 12:59,afternoon,weekday
Bread,21-03-2017 12:59,afternoon,weekday
Farm House,21-03-2017 12:59,afternoon,weekday
Coffee,21-03-2017 13:21,afternoon,weekday
Cake,21-03-2017 13:21,afternoon,weekday
Coffee,21-03-2017 13:26,afternoon,weekday
Tea,21-03-2017 13:28,afternoon,weekday
Soup,21-03-2017 13:28,afternoon,weekday
Coffee,21-03-2017 13:32,afternoon,weekday
Cookies,21-03-2017 13:32,afternoon,weekday
Coffee,21-03-2017 13:54,afternoon,weekday
Sandwich,21-03-2017 13:54,afternoon,weekday
Coffee,21-03-2017 13:55,afternoon,weekday
Coffee,21-03-2017 13:55,afternoon,weekday
Bread,21-03-2017 13:55,afternoon,weekday
Jam,21-03-2017 14:08,afternoon,weekday
Cake,21-03-2017 14:14,afternoon,weekday
Bread,21-03-2017 14:14,afternoon,weekday
Sandwich,21-03-2017 14:21,afternoon,weekday
Coffee,21-03-2017 14:21,afternoon,weekday
Truffles,21-03-2017 14:23,afternoon,weekday
Coffee,21-03-2017 14:24,afternoon,weekday
Truffles,21-03-2017 14:24,afternoon,weekday
Coffee,21-03-2017 14:35,afternoon,weekday
Soup,21-03-2017 14:35,afternoon,weekday
Sandwich,21-03-2017 14:35,afternoon,weekday
Sandwich,21-03-2017 14:37,afternoon,weekday
Coffee,21-03-2017 14:37,afternoon,weekday
Tea,21-03-2017 14:37,afternoon,weekday
Sandwich,21-03-2017 14:55,afternoon,weekday
Coffee,21-03-2017 14:55,afternoon,weekday
Tea,21-03-2017 14:55,afternoon,weekday
Coffee,21-03-2017 15:01,afternoon,weekday
Cookies,21-03-2017 15:01,afternoon,weekday
Coffee,21-03-2017 15:22,afternoon,weekday
Bread,21-03-2017 15:22,afternoon,weekday
Muffin,21-03-2017 15:22,afternoon,weekday
Baguette,21-03-2017 15:22,afternoon,weekday
Bread,21-03-2017 15:28,afternoon,weekday
Christmas common,21-03-2017 15:28,afternoon,weekday
Coffee,21-03-2017 15:34,afternoon,weekday
Bread,21-03-2017 15:34,afternoon,weekday
Cookies,21-03-2017 15:34,afternoon,weekday
Cake,21-03-2017 15:34,afternoon,weekday
Coffee,21-03-2017 15:35,afternoon,weekday
Bread,21-03-2017 15:45,afternoon,weekday
Coffee,21-03-2017 15:46,afternoon,weekday
Cake,21-03-2017 15:46,afternoon,weekday
Bread,21-03-2017 15:46,afternoon,weekday
Half slice Monster ,21-03-2017 15:49,afternoon,weekday
Juice,21-03-2017 15:49,afternoon,weekday
Cookies,21-03-2017 15:49,afternoon,weekday
Coffee,21-03-2017 15:49,afternoon,weekday
Coffee,21-03-2017 16:05,afternoon,weekday
Bread,21-03-2017 16:05,afternoon,weekday
Bread,21-03-2017 16:51,afternoon,weekday
Tea,21-03-2017 17:24,evening,weekday
Muffin,21-03-2017 17:24,evening,weekday
Bread,21-03-2017 17:24,evening,weekday
Baguette,22-03-2017 08:16,morning,weekday
Farm House,22-03-2017 08:16,morning,weekday
Coffee,22-03-2017 08:55,morning,weekday
Cookies,22-03-2017 09:00,morning,weekday
Coffee,22-03-2017 09:13,morning,weekday
Bread,22-03-2017 09:13,morning,weekday
Brownie,22-03-2017 09:13,morning,weekday
Coffee,22-03-2017 09:18,morning,weekday
Sandwich,22-03-2017 09:18,morning,weekday
Cherry me Dried fruit,22-03-2017 09:27,morning,weekday
Coffee,22-03-2017 09:27,morning,weekday
Coffee,22-03-2017 09:33,morning,weekday
Coffee,22-03-2017 09:36,morning,weekday
Pastry,22-03-2017 09:36,morning,weekday
Muffin,22-03-2017 09:36,morning,weekday
Coke,22-03-2017 09:36,morning,weekday
Bread,22-03-2017 09:51,morning,weekday
Coffee,22-03-2017 09:56,morning,weekday
Scandinavian,22-03-2017 09:56,morning,weekday
Brownie,22-03-2017 09:56,morning,weekday
Pastry,22-03-2017 09:56,morning,weekday
Coffee,22-03-2017 09:56,morning,weekday
Coffee,22-03-2017 10:12,morning,weekday
Baguette,22-03-2017 10:17,morning,weekday
Farm House,22-03-2017 10:30,morning,weekday
Bread,22-03-2017 10:43,morning,weekday
Bread,22-03-2017 10:43,morning,weekday
Bread,22-03-2017 10:52,morning,weekday
Toast,22-03-2017 10:54,morning,weekday
Coffee,22-03-2017 10:54,morning,weekday
Coffee,22-03-2017 11:24,morning,weekday
Tea,22-03-2017 11:24,morning,weekday
Cookies,22-03-2017 11:24,morning,weekday
Tea,22-03-2017 11:26,morning,weekday
Smoothies,22-03-2017 11:26,morning,weekday
Farm House,22-03-2017 11:26,morning,weekday
Coffee,22-03-2017 11:41,morning,weekday
Bread,22-03-2017 11:48,morning,weekday
Chicken Stew,22-03-2017 12:10,afternoon,weekday
Juice,22-03-2017 12:10,afternoon,weekday
Coffee,22-03-2017 12:17,afternoon,weekday
Bread,22-03-2017 12:17,afternoon,weekday
Sandwich,22-03-2017 12:17,afternoon,weekday
Bread,22-03-2017 12:21,afternoon,weekday
Coffee,22-03-2017 12:25,afternoon,weekday
Toast,22-03-2017 12:25,afternoon,weekday
Soup,22-03-2017 12:27,afternoon,weekday
Cake,22-03-2017 12:27,afternoon,weekday
Coffee,22-03-2017 12:27,afternoon,weekday
Coffee,22-03-2017 12:27,afternoon,weekday
Coffee,22-03-2017 12:31,afternoon,weekday
Toast,22-03-2017 12:31,afternoon,weekday
Granola,22-03-2017 12:32,afternoon,weekday
Spanish Brunch,22-03-2017 12:32,afternoon,weekday
Bread,22-03-2017 12:32,afternoon,weekday
Mineral water,22-03-2017 12:32,afternoon,weekday
Tea,22-03-2017 12:32,afternoon,weekday
Bread,22-03-2017 12:38,afternoon,weekday
Sandwich,22-03-2017 12:48,afternoon,weekday
Coke,22-03-2017 12:48,afternoon,weekday
Soup,22-03-2017 12:48,afternoon,weekday
Coffee,22-03-2017 12:48,afternoon,weekday
Bread,22-03-2017 12:57,afternoon,weekday
Coffee,22-03-2017 13:20,afternoon,weekday
Coffee,22-03-2017 13:20,afternoon,weekday
Coffee,22-03-2017 13:52,afternoon,weekday
Coffee,22-03-2017 13:52,afternoon,weekday
Sandwich,22-03-2017 13:52,afternoon,weekday
Coffee,22-03-2017 14:12,afternoon,weekday
Tea,22-03-2017 14:12,afternoon,weekday
Cake,22-03-2017 14:12,afternoon,weekday
Bread,22-03-2017 14:12,afternoon,weekday
Pastry,22-03-2017 14:13,afternoon,weekday
Juice,22-03-2017 14:13,afternoon,weekday
Soup,22-03-2017 14:14,afternoon,weekday
Jam,22-03-2017 14:14,afternoon,weekday
Coffee,22-03-2017 14:16,afternoon,weekday
Coffee,22-03-2017 14:16,afternoon,weekday
Tea,22-03-2017 14:16,afternoon,weekday
Salad,22-03-2017 14:16,afternoon,weekday
Spanish Brunch,22-03-2017 14:16,afternoon,weekday
Bread,22-03-2017 14:17,afternoon,weekday
Pastry,22-03-2017 14:19,afternoon,weekday
Bread,22-03-2017 14:37,afternoon,weekday
Cake,22-03-2017 14:37,afternoon,weekday
Bread,22-03-2017 14:37,afternoon,weekday
Juice,22-03-2017 14:37,afternoon,weekday
Coffee,22-03-2017 14:37,afternoon,weekday
Mortimer,22-03-2017 14:57,afternoon,weekday
Coffee,22-03-2017 15:15,afternoon,weekday
Coffee,22-03-2017 15:53,afternoon,weekday
Coffee,22-03-2017 15:53,afternoon,weekday
Coke,22-03-2017 15:56,afternoon,weekday
Truffles,22-03-2017 16:04,afternoon,weekday
Juice,22-03-2017 16:04,afternoon,weekday
Coffee,22-03-2017 16:06,afternoon,weekday
Tea,22-03-2017 16:06,afternoon,weekday
Soup,22-03-2017 16:06,afternoon,weekday
Bread,22-03-2017 16:06,afternoon,weekday
Coffee,22-03-2017 16:25,afternoon,weekday
Juice,22-03-2017 17:04,evening,weekday
Tea,22-03-2017 17:04,evening,weekday
Cookies,22-03-2017 17:04,evening,weekday
Bread,22-03-2017 17:04,evening,weekday
Jam,22-03-2017 17:04,evening,weekday
Coffee,23-03-2017 08:26,morning,weekday
Coffee,23-03-2017 08:30,morning,weekday
Pastry,23-03-2017 08:30,morning,weekday
Bread,23-03-2017 08:51,morning,weekday
Pastry,23-03-2017 08:51,morning,weekday
Coffee,23-03-2017 09:11,morning,weekday
Coffee,23-03-2017 09:22,morning,weekday
Bread,23-03-2017 09:35,morning,weekday
Coffee,23-03-2017 09:52,morning,weekday
Bread,23-03-2017 10:14,morning,weekday
Coffee,23-03-2017 10:16,morning,weekday
Coffee,23-03-2017 10:16,morning,weekday
Bread,23-03-2017 10:16,morning,weekday
Pastry,23-03-2017 10:16,morning,weekday
Cake,23-03-2017 10:18,morning,weekday
Bread,23-03-2017 10:37,morning,weekday
Juice,23-03-2017 10:46,morning,weekday
Tiffin,23-03-2017 10:46,morning,weekday
Coffee,23-03-2017 10:49,morning,weekday
Brownie,23-03-2017 10:49,morning,weekday
Cookies,23-03-2017 10:49,morning,weekday
Cookies,23-03-2017 10:52,morning,weekday
Pastry,23-03-2017 10:52,morning,weekday
Tea,23-03-2017 10:52,morning,weekday
Juice,23-03-2017 10:56,morning,weekday
Bread,23-03-2017 10:56,morning,weekday
Coffee,23-03-2017 11:01,morning,weekday
Toast,23-03-2017 11:01,morning,weekday
Bread,23-03-2017 11:01,morning,weekday
Bread,23-03-2017 11:15,morning,weekday
Juice,23-03-2017 11:25,morning,weekday
Hot chocolate,23-03-2017 11:25,morning,weekday
Coffee,23-03-2017 11:25,morning,weekday
Cake,23-03-2017 11:25,morning,weekday
Bread,23-03-2017 11:29,morning,weekday
Brownie,23-03-2017 11:29,morning,weekday
Pastry,23-03-2017 11:30,morning,weekday
Coffee,23-03-2017 11:30,morning,weekday
Bread,23-03-2017 11:33,morning,weekday
Tiffin,23-03-2017 11:33,morning,weekday
Brownie,23-03-2017 11:33,morning,weekday
Bread,23-03-2017 11:33,morning,weekday
Farm House,23-03-2017 11:33,morning,weekday
Bread,23-03-2017 11:44,morning,weekday
Sandwich,23-03-2017 11:44,morning,weekday
Bread,23-03-2017 12:16,afternoon,weekday
Brownie,23-03-2017 12:18,afternoon,weekday
Bread,23-03-2017 12:31,afternoon,weekday
Soup,23-03-2017 12:42,afternoon,weekday
Sandwich,23-03-2017 12:42,afternoon,weekday
Mineral water,23-03-2017 12:42,afternoon,weekday
Juice,23-03-2017 12:42,afternoon,weekday
Coffee,23-03-2017 12:42,afternoon,weekday
Pastry,23-03-2017 12:46,afternoon,weekday
Coffee,23-03-2017 12:46,afternoon,weekday
Cake,23-03-2017 12:48,afternoon,weekday
Chicken Stew,23-03-2017 12:48,afternoon,weekday
Soup,23-03-2017 12:48,afternoon,weekday
Bread,23-03-2017 12:48,afternoon,weekday
Coffee,23-03-2017 13:06,afternoon,weekday
Chicken Stew,23-03-2017 13:06,afternoon,weekday
Spanish Brunch,23-03-2017 13:11,afternoon,weekday
Chicken Stew,23-03-2017 13:11,afternoon,weekday
Juice,23-03-2017 13:11,afternoon,weekday
Coffee,23-03-2017 13:16,afternoon,weekday
Cookies,23-03-2017 13:16,afternoon,weekday
Bread,23-03-2017 13:16,afternoon,weekday
Sandwich,23-03-2017 13:16,afternoon,weekday
Soup,23-03-2017 13:17,afternoon,weekday
Argentina Night,23-03-2017 13:44,afternoon,weekday
Bread,23-03-2017 13:44,afternoon,weekday
Sandwich,23-03-2017 13:44,afternoon,weekday
Bread,23-03-2017 13:46,afternoon,weekday
Coffee,23-03-2017 13:46,afternoon,weekday
Salad,23-03-2017 13:53,afternoon,weekday
Truffles,23-03-2017 13:53,afternoon,weekday
Coke,23-03-2017 13:53,afternoon,weekday
Baguette,23-03-2017 13:53,afternoon,weekday
Pastry,23-03-2017 14:00,afternoon,weekday
Medialuna,23-03-2017 14:00,afternoon,weekday
Medialuna,23-03-2017 14:00,afternoon,weekday
Tea,23-03-2017 14:01,afternoon,weekday
Tea,23-03-2017 14:01,afternoon,weekday
Bread,23-03-2017 14:01,afternoon,weekday
Soup,23-03-2017 14:01,afternoon,weekday
Spanish Brunch,23-03-2017 14:01,afternoon,weekday
Chicken Stew,23-03-2017 14:01,afternoon,weekday
Sandwich,23-03-2017 14:06,afternoon,weekday
Spanish Brunch,23-03-2017 14:06,afternoon,weekday
Coffee,23-03-2017 14:06,afternoon,weekday
Coffee,23-03-2017 14:06,afternoon,weekday
Bread,23-03-2017 14:06,afternoon,weekday
Juice,23-03-2017 14:06,afternoon,weekday
Nomad bag,23-03-2017 14:06,afternoon,weekday
Coffee,23-03-2017 14:09,afternoon,weekday
Tiffin,23-03-2017 14:29,afternoon,weekday
Coffee,23-03-2017 14:30,afternoon,weekday
Baguette,23-03-2017 14:38,afternoon,weekday
Pastry,23-03-2017 14:38,afternoon,weekday
Pastry,23-03-2017 14:42,afternoon,weekday
Coffee,23-03-2017 14:42,afternoon,weekday
Coffee,23-03-2017 14:43,afternoon,weekday
Bread,23-03-2017 14:43,afternoon,weekday
Tea,23-03-2017 14:46,afternoon,weekday
Brownie,23-03-2017 14:46,afternoon,weekday
Coffee,23-03-2017 14:49,afternoon,weekday
Cake,23-03-2017 15:07,afternoon,weekday
Coffee,23-03-2017 15:14,afternoon,weekday
Coffee,23-03-2017 15:18,afternoon,weekday
Cake,23-03-2017 15:18,afternoon,weekday
Bread,23-03-2017 15:19,afternoon,weekday
Coffee,23-03-2017 15:19,afternoon,weekday
Truffles,23-03-2017 15:19,afternoon,weekday
Chicken Stew,23-03-2017 15:19,afternoon,weekday
Farm House,23-03-2017 15:43,afternoon,weekday
Bread,23-03-2017 15:48,afternoon,weekday
Coffee,23-03-2017 15:56,afternoon,weekday
Hot chocolate,23-03-2017 16:07,afternoon,weekday
Drinking chocolate spoons ,23-03-2017 16:07,afternoon,weekday
Tiffin,23-03-2017 16:34,afternoon,weekday
Smoothies,23-03-2017 16:34,afternoon,weekday
Coffee,23-03-2017 16:34,afternoon,weekday
Mortimer,23-03-2017 17:05,evening,weekday
Cookies,24-03-2017 08:01,morning,weekday
Brownie,24-03-2017 08:01,morning,weekday
Coffee,24-03-2017 08:01,morning,weekday
Tea,24-03-2017 08:54,morning,weekday
Coffee,24-03-2017 08:54,morning,weekday
Coffee,24-03-2017 08:54,morning,weekday
Coffee,24-03-2017 09:04,morning,weekday
Coffee,24-03-2017 09:10,morning,weekday
Medialuna,24-03-2017 09:10,morning,weekday
Coffee,24-03-2017 09:12,morning,weekday
Farm House,24-03-2017 09:12,morning,weekday
Baguette,24-03-2017 09:15,morning,weekday
Bread,24-03-2017 09:18,morning,weekday
Pastry,24-03-2017 09:18,morning,weekday
Coffee,24-03-2017 09:50,morning,weekday
Tea,24-03-2017 10:06,morning,weekday
Coffee,24-03-2017 10:06,morning,weekday
Coffee,24-03-2017 10:06,morning,weekday
Tiffin,24-03-2017 10:18,morning,weekday
Coffee,24-03-2017 10:18,morning,weekday
Tea,24-03-2017 10:19,morning,weekday
Pastry,24-03-2017 10:19,morning,weekday
Coffee,24-03-2017 10:28,morning,weekday
Bread,24-03-2017 10:40,morning,weekday
Baguette,24-03-2017 10:40,morning,weekday
Coffee,24-03-2017 10:50,morning,weekday
Juice,24-03-2017 10:50,morning,weekday
Spanish Brunch,24-03-2017 10:52,morning,weekday
Bread,24-03-2017 10:52,morning,weekday
Coffee,24-03-2017 11:02,morning,weekday
Bread,24-03-2017 11:06,morning,weekday
Scandinavian,24-03-2017 11:06,morning,weekday
Pastry,24-03-2017 11:06,morning,weekday
Coffee,24-03-2017 11:08,morning,weekday
Cookies,24-03-2017 11:08,morning,weekday
Scandinavian,24-03-2017 11:08,morning,weekday
Coffee,24-03-2017 11:13,morning,weekday
Muffin,24-03-2017 11:13,morning,weekday
Bread,24-03-2017 11:13,morning,weekday
Coffee,24-03-2017 11:15,morning,weekday
Coffee,24-03-2017 11:18,morning,weekday
Pastry,24-03-2017 11:18,morning,weekday
Bread,24-03-2017 11:18,morning,weekday
Coffee,24-03-2017 11:29,morning,weekday
Coffee,24-03-2017 11:29,morning,weekday
Coffee,24-03-2017 11:29,morning,weekday
Tea,24-03-2017 11:29,morning,weekday
Coffee,24-03-2017 11:31,morning,weekday
Coffee,24-03-2017 11:31,morning,weekday
Bread,24-03-2017 11:31,morning,weekday
Cake,24-03-2017 11:31,morning,weekday
Baguette,24-03-2017 11:32,morning,weekday
Coffee,24-03-2017 11:34,morning,weekday
Pastry,24-03-2017 11:34,morning,weekday
Bread,24-03-2017 11:46,morning,weekday
Coffee,24-03-2017 11:50,morning,weekday
Coffee,24-03-2017 11:50,morning,weekday
Brownie,24-03-2017 11:50,morning,weekday
Bread,24-03-2017 11:57,morning,weekday
Tiffin,24-03-2017 11:57,morning,weekday
Bread,24-03-2017 12:07,afternoon,weekday
Cookies,24-03-2017 12:27,afternoon,weekday
Bread,24-03-2017 12:27,afternoon,weekday
Coffee,24-03-2017 12:40,afternoon,weekday
Bread,24-03-2017 12:47,afternoon,weekday
Muffin,24-03-2017 12:47,afternoon,weekday
Tiffin,24-03-2017 12:51,afternoon,weekday
Chicken Stew,24-03-2017 12:51,afternoon,weekday
Bread,24-03-2017 12:51,afternoon,weekday
Bread,24-03-2017 12:53,afternoon,weekday
Chicken Stew,24-03-2017 12:53,afternoon,weekday
Coffee,24-03-2017 12:59,afternoon,weekday
Coffee,24-03-2017 12:59,afternoon,weekday
Spanish Brunch,24-03-2017 12:59,afternoon,weekday
Salad,24-03-2017 13:04,afternoon,weekday
Bread,24-03-2017 13:37,afternoon,weekday
Coffee,24-03-2017 13:47,afternoon,weekday
Sandwich,24-03-2017 13:47,afternoon,weekday
Coffee,24-03-2017 13:49,afternoon,weekday
Hot chocolate,24-03-2017 13:49,afternoon,weekday
Toast,24-03-2017 13:49,afternoon,weekday
Sandwich,24-03-2017 13:49,afternoon,weekday
Soup,24-03-2017 13:49,afternoon,weekday
Cake,24-03-2017 13:49,afternoon,weekday
Coffee,24-03-2017 13:58,afternoon,weekday
Muffin,24-03-2017 14:12,afternoon,weekday
Cake,24-03-2017 14:12,afternoon,weekday
Cookies,24-03-2017 14:13,afternoon,weekday
Cake,24-03-2017 14:13,afternoon,weekday
Coffee,24-03-2017 14:13,afternoon,weekday
Coffee,24-03-2017 14:13,afternoon,weekday
Coffee,24-03-2017 14:27,afternoon,weekday
Truffles,24-03-2017 14:27,afternoon,weekday
Soup,24-03-2017 14:27,afternoon,weekday
Sandwich,24-03-2017 14:27,afternoon,weekday
Spanish Brunch,24-03-2017 14:37,afternoon,weekday
Bread,24-03-2017 14:37,afternoon,weekday
Mineral water,24-03-2017 14:44,afternoon,weekday
Truffles,24-03-2017 14:44,afternoon,weekday
Jam,24-03-2017 14:46,afternoon,weekday
Jam,24-03-2017 14:46,afternoon,weekday
Coffee,24-03-2017 14:49,afternoon,weekday
Toast,24-03-2017 14:49,afternoon,weekday
Spanish Brunch,24-03-2017 15:24,afternoon,weekday
Baguette,24-03-2017 15:24,afternoon,weekday
Coffee,24-03-2017 15:27,afternoon,weekday
Juice,24-03-2017 15:27,afternoon,weekday
Cake,24-03-2017 15:27,afternoon,weekday
Brownie,24-03-2017 15:44,afternoon,weekday
Coffee,24-03-2017 15:44,afternoon,weekday
Coffee,24-03-2017 15:44,afternoon,weekday
Tea,24-03-2017 15:54,afternoon,weekday
Cake,24-03-2017 15:54,afternoon,weekday
Bread,24-03-2017 15:54,afternoon,weekday
Bread,24-03-2017 16:05,afternoon,weekday
Bread,24-03-2017 16:05,afternoon,weekday
Eggs,24-03-2017 16:05,afternoon,weekday
Tea,24-03-2017 16:07,afternoon,weekday
Juice,24-03-2017 16:07,afternoon,weekday
Cookies,24-03-2017 16:07,afternoon,weekday
Coffee,24-03-2017 16:15,afternoon,weekday
Coffee,24-03-2017 16:15,afternoon,weekday
Cake,24-03-2017 16:15,afternoon,weekday
Bread,24-03-2017 16:15,afternoon,weekday
Coffee,24-03-2017 16:31,afternoon,weekday
Cake,24-03-2017 16:31,afternoon,weekday
