Transaction,Item,period_day,weekday_weekend,month,day,hour
8750,muffin,morning,weekend,3,Saturday,11
8750,pastry,morning,weekend,3,Saturday,11
8750,bread,morning,weekend,3,Saturday,11
8751,coffee,morning,weekend,3,Saturday,11
8752,coffee,morning,weekend,3,Saturday,11
8752,juice,morning,weekend,3,Saturday,11
8752,pastry,morning,weekend,3,Saturday,11
8753,hot chocolate,morning,weekend,3,Saturday,11
8753,coffee,morning,weekend,3,Saturday,11
8753,bread,morning,weekend,3,Saturday,11
8753,scandinavian,morning,weekend,3,Saturday,11
8753,cookies,morning,weekend,3,Saturday,11
8754,tiffin,morning,weekend,3,Saturday,11
8754,coffee,morning,weekend,3,Saturday,11
8754,bread,morning,weekend,3,Saturday,11
8755,coffee,morning,weekend,3,Saturday,11
8755,coffee,morning,weekend,3,Saturday,11
8755,pastry,morning,weekend,3,Saturday,11
8756,coffee,morning,weekend,3,Saturday,11
8756,bread,morning,weekend,3,Saturday,11
8756,cake,morning,weekend,3,Saturday,11
8757,farm house,morning,weekend,3,Saturday,11
8757,coffee granules,morning,weekend,3,Saturday,11
8758,coffee,morning,weekend,3,Saturday,11
8758,bread,morning,weekend,3,Saturday,11
8758,muffin,morning,weekend,3,Saturday,11
8759,bread,morning,weekend,3,Saturday,11
8760,coffee,morning,weekend,3,Saturday,11
8760,muffin,morning,weekend,3,Saturday,11
8760,cake,morning,weekend,3,Saturday,11
8760,pastry,morning,weekend,3,Saturday,11
8760,spanish brunch,morning,weekend,3,Saturday,11
8760,smoothies,morning,weekend,3,Saturday,11
8761,duck egg,morning,weekend,3,Saturday,11
8761,spanish brunch,morning,weekend,3,Saturday,11
8761,coffee,morning,weekend,3,Saturday,11
8762,scandinavian,morning,weekend,3,Saturday,11
8763,cookies,morning,weekend,3,Saturday,11
8763,muffin,morning,weekend,3,Saturday,11
8763,pastry,morning,weekend,3,Saturday,11
8764,muffin,morning,weekend,3,Saturday,11
8764,juice,morning,weekend,3,Saturday,11
8764,smoothies,morning,weekend,3,Saturday,11
8765,bread,morning,weekend,3,Saturday,11
8765,cake,morning,weekend,3,Saturday,11
8766,coffee,morning,weekend,3,Saturday,11
8767,cookies,afternoon,weekend,3,Saturday,12
8768,scandinavian,afternoon,weekend,3,Saturday,12
8768,eggs,afternoon,weekend,3,Saturday,12
8769,bread,afternoon,weekend,3,Saturday,12
8770,the nomad,afternoon,weekend,3,Saturday,12
8771,cake,afternoon,weekend,3,Saturday,12
8771,scandinavian,afternoon,weekend,3,Saturday,12
8771,coffee,afternoon,weekend,3,Saturday,12
8771,coffee,afternoon,weekend,3,Saturday,12
8772,bread,afternoon,weekend,3,Saturday,12
8772,cake,afternoon,weekend,3,Saturday,12
8772,juice,afternoon,weekend,3,Saturday,12
8773,muffin,afternoon,weekend,3,Saturday,12
8774,coffee,afternoon,weekend,3,Saturday,12
8774,sandwich,afternoon,weekend,3,Saturday,12
8775,bread,afternoon,weekend,3,Saturday,12
8776,coffee,afternoon,weekend,3,Saturday,12
8776,salad,afternoon,weekend,3,Saturday,12
8777,juice,afternoon,weekend,3,Saturday,12
8778,tea,afternoon,weekend,3,Saturday,12
8779,bread,afternoon,weekend,3,Saturday,12
8780,coffee,afternoon,weekend,3,Saturday,12
8780,coffee,afternoon,weekend,3,Saturday,12
8781,spanish brunch,afternoon,weekend,3,Saturday,12
8781,tea,afternoon,weekend,3,Saturday,12
8781,juice,afternoon,weekend,3,Saturday,12
8781,coffee,afternoon,weekend,3,Saturday,12
8782,truffles,afternoon,weekend,3,Saturday,12
8782,mineral water,afternoon,weekend,3,Saturday,12
8782,soup,afternoon,weekend,3,Saturday,12
8783,coke,afternoon,weekend,3,Saturday,13
8784,salad,afternoon,weekend,3,Saturday,13
8784,soup,afternoon,weekend,3,Saturday,13
8784,smoothies,afternoon,weekend,3,Saturday,13
8785,coffee,afternoon,weekend,3,Saturday,13
8785,coffee,afternoon,weekend,3,Saturday,13
8785,soup,afternoon,weekend,3,Saturday,13
8785,spanish brunch,afternoon,weekend,3,Saturday,13
8786,coffee,afternoon,weekend,3,Saturday,13
8786,bread,afternoon,weekend,3,Saturday,13
8786,cake,afternoon,weekend,3,Saturday,13
8787,mineral water,afternoon,weekend,3,Saturday,13
8788,coffee,afternoon,weekend,3,Saturday,13
8788,bread,afternoon,weekend,3,Saturday,13
8789,bread,afternoon,weekend,3,Saturday,13
8790,coffee,afternoon,weekend,3,Saturday,13
8790,pastry,afternoon,weekend,3,Saturday,13
8791,hot chocolate,afternoon,weekend,3,Saturday,13
8791,smoothies,afternoon,weekend,3,Saturday,13
8791,spanish brunch,afternoon,weekend,3,Saturday,13
8792,coffee,afternoon,weekend,3,Saturday,13
8792,bread,afternoon,weekend,3,Saturday,13
8792,truffles,afternoon,weekend,3,Saturday,13
8792,spanish brunch,afternoon,weekend,3,Saturday,13
8792,sandwich,afternoon,weekend,3,Saturday,13
8792,sandwich,afternoon,weekend,3,Saturday,13
8792,jammie dodgers,afternoon,weekend,3,Saturday,13
8792,cake,afternoon,weekend,3,Saturday,13
8793,coke,afternoon,weekend,3,Saturday,13
8793,coffee,afternoon,weekend,3,Saturday,13
8793,coffee,afternoon,weekend,3,Saturday,13
8793,hot chocolate,afternoon,weekend,3,Saturday,13
8794,cake,afternoon,weekend,3,Saturday,13
8795,spanish brunch,afternoon,weekend,3,Saturday,13
8795,coffee,afternoon,weekend,3,Saturday,13
8796,bread,afternoon,weekend,3,Saturday,14
8797,coffee,afternoon,weekend,3,Saturday,14
8798,tea,afternoon,weekend,3,Saturday,14
8798,coke,afternoon,weekend,3,Saturday,14
8798,cake,afternoon,weekend,3,Saturday,14
8799,bread,afternoon,weekend,3,Saturday,14
8799,tea,afternoon,weekend,3,Saturday,14
8800,coffee,afternoon,weekend,3,Saturday,14
8800,bread,afternoon,weekend,3,Saturday,14
8800,cake,afternoon,weekend,3,Saturday,14
8801,bread,afternoon,weekend,3,Saturday,14
8802,coffee,afternoon,weekend,3,Saturday,14
8802,salad,afternoon,weekend,3,Saturday,14
8802,extra salami or feta,afternoon,weekend,3,Saturday,14
8803,coffee,afternoon,weekend,3,Saturday,14
8803,coffee,afternoon,weekend,3,Saturday,14
8803,sandwich,afternoon,weekend,3,Saturday,14
8803,sandwich,afternoon,weekend,3,Saturday,14
8804,sandwich,afternoon,weekend,3,Saturday,14
8805,hot chocolate,afternoon,weekend,3,Saturday,14
8805,coffee,afternoon,weekend,3,Saturday,14
8805,muffin,afternoon,weekend,3,Saturday,14
8806,bread,afternoon,weekend,3,Saturday,14
8807,coffee,afternoon,weekend,3,Saturday,14
8807,salad,afternoon,weekend,3,Saturday,14
8808,coffee,afternoon,weekend,3,Saturday,14
8808,salad,afternoon,weekend,3,Saturday,14
8809,sandwich,afternoon,weekend,3,Saturday,14
8809,bread,afternoon,weekend,3,Saturday,14
8809,coffee,afternoon,weekend,3,Saturday,14
8810,hot chocolate,afternoon,weekend,3,Saturday,15
8810,cake,afternoon,weekend,3,Saturday,15
8811,coffee,afternoon,weekend,3,Saturday,15
8811,smoothies,afternoon,weekend,3,Saturday,15
8811,cake,afternoon,weekend,3,Saturday,15
8811,bread,afternoon,weekend,3,Saturday,15
8812,bread,afternoon,weekend,3,Saturday,15
8813,cake,afternoon,weekend,3,Saturday,15
8813,half slice monster,afternoon,weekend,3,Saturday,15
8814,coffee,afternoon,weekend,3,Saturday,15
8814,juice,afternoon,weekend,3,Saturday,15
8814,juice,afternoon,weekend,3,Saturday,15
8814,spanish brunch,afternoon,weekend,3,Saturday,15
8814,chicken stew,afternoon,weekend,3,Saturday,15
8814,the nomad,afternoon,weekend,3,Saturday,15
8814,coke,afternoon,weekend,3,Saturday,15
8815,tea,afternoon,weekend,3,Saturday,15
8816,coffee,afternoon,weekend,3,Saturday,15
8816,cake,afternoon,weekend,3,Saturday,15
8817,coffee,afternoon,weekend,3,Saturday,15
8817,coffee,afternoon,weekend,3,Saturday,15
8817,tea,afternoon,weekend,3,Saturday,15
8818,truffles,afternoon,weekend,3,Saturday,15
8819,coffee,afternoon,weekend,3,Saturday,16
8819,coffee,afternoon,weekend,3,Saturday,16
8819,cake,afternoon,weekend,3,Saturday,16
8819,muffin,afternoon,weekend,3,Saturday,16
8820,bread,afternoon,weekend,3,Saturday,16
8821,bread,afternoon,weekend,3,Saturday,16
8822,bread,afternoon,weekend,3,Saturday,16
8822,cookies,afternoon,weekend,3,Saturday,16
8822,jammie dodgers,afternoon,weekend,3,Saturday,16
8823,mineral water,afternoon,weekend,3,Saturday,16
8824,hot chocolate,afternoon,weekend,3,Saturday,16
8824,tea,afternoon,weekend,3,Saturday,16
8824,truffles,afternoon,weekend,3,Saturday,16
8824,cake,afternoon,weekend,3,Saturday,16
8824,muffin,afternoon,weekend,3,Saturday,16
8825,bread,evening,weekend,3,Saturday,17
8825,coffee,evening,weekend,3,Saturday,17
8825,juice,evening,weekend,3,Saturday,17
8825,cake,evening,weekend,3,Saturday,17
8826,mortimer,evening,weekend,3,Saturday,17
8826,coffee granules,evening,weekend,3,Saturday,17
8827,medialuna,morning,weekend,3,Sunday,9
8827,bread,morning,weekend,3,Sunday,9
8828,bread,morning,weekend,3,Sunday,9
8828,jam,morning,weekend,3,Sunday,9
8829,coffee,morning,weekend,3,Sunday,9
8829,medialuna,morning,weekend,3,Sunday,9
8830,coffee,morning,weekend,3,Sunday,9
8830,medialuna,morning,weekend,3,Sunday,9
8831,medialuna,morning,weekend,3,Sunday,9
8831,coffee,morning,weekend,3,Sunday,9
8832,pastry,morning,weekend,3,Sunday,9
8833,medialuna,morning,weekend,3,Sunday,9
8833,coffee,morning,weekend,3,Sunday,9
8834,coffee,morning,weekend,3,Sunday,9
8834,sandwich,morning,weekend,3,Sunday,9
8834,sandwich,morning,weekend,3,Sunday,9
8834,medialuna,morning,weekend,3,Sunday,9
8835,medialuna,morning,weekend,3,Sunday,10
8835,bread,morning,weekend,3,Sunday,10
8835,cake,morning,weekend,3,Sunday,10
8835,muffin,morning,weekend,3,Sunday,10
8835,granola,morning,weekend,3,Sunday,10
8835,sandwich,morning,weekend,3,Sunday,10
8835,coffee,morning,weekend,3,Sunday,10
8835,hot chocolate,morning,weekend,3,Sunday,10
8835,tea,morning,weekend,3,Sunday,10
8836,muffin,morning,weekend,3,Sunday,10
8837,jam,morning,weekend,3,Sunday,10
8837,bread,morning,weekend,3,Sunday,10
8838,coffee,morning,weekend,3,Sunday,10
8839,bread,morning,weekend,3,Sunday,10
8839,cake,morning,weekend,3,Sunday,10
8839,spanish brunch,morning,weekend,3,Sunday,10
8840,spanish brunch,morning,weekend,3,Sunday,11
8840,juice,morning,weekend,3,Sunday,11
8840,coffee,morning,weekend,3,Sunday,11
8841,bread,morning,weekend,3,Sunday,11
8842,bread,morning,weekend,3,Sunday,11
8842,bread,morning,weekend,3,Sunday,11
8843,pastry,morning,weekend,3,Sunday,11
8843,pastry,morning,weekend,3,Sunday,11
8844,coffee,morning,weekend,3,Sunday,11
8845,coffee,morning,weekend,3,Sunday,11
8845,bread,morning,weekend,3,Sunday,11
8845,coffee,morning,weekend,3,Sunday,11
8845,pastry,morning,weekend,3,Sunday,11
8846,muffin,morning,weekend,3,Sunday,11
8846,cake,morning,weekend,3,Sunday,11
8846,coffee,morning,weekend,3,Sunday,11
8846,tea,morning,weekend,3,Sunday,11
8847,bread,morning,weekend,3,Sunday,11
8847,baguette,morning,weekend,3,Sunday,11
8848,coffee,morning,weekend,3,Sunday,11
8848,coffee,morning,weekend,3,Sunday,11
8848,spanish brunch,morning,weekend,3,Sunday,11
8848,extra salami or feta,morning,weekend,3,Sunday,11
8848,toast,morning,weekend,3,Sunday,11
8849,coffee,morning,weekend,3,Sunday,11
8849,coffee,morning,weekend,3,Sunday,11
8849,cake,morning,weekend,3,Sunday,11
8850,bread,morning,weekend,3,Sunday,11
8851,coffee,morning,weekend,3,Sunday,11
8851,coffee,morning,weekend,3,Sunday,11
8851,sandwich,morning,weekend,3,Sunday,11
8851,pastry,morning,weekend,3,Sunday,11
8852,bread,morning,weekend,3,Sunday,11
8853,coffee,afternoon,weekend,3,Sunday,12
8854,coffee,afternoon,weekend,3,Sunday,12
8855,baguette,afternoon,weekend,3,Sunday,12
8856,smoothies,afternoon,weekend,3,Sunday,12
8856,bread,afternoon,weekend,3,Sunday,12
8857,bread,afternoon,weekend,3,Sunday,12
8858,bread,afternoon,weekend,3,Sunday,12
8859,spanish brunch,afternoon,weekend,3,Sunday,12
8859,juice,afternoon,weekend,3,Sunday,12
8859,coffee,afternoon,weekend,3,Sunday,12
8859,medialuna,afternoon,weekend,3,Sunday,12
8859,cake,afternoon,weekend,3,Sunday,12
8860,truffles,afternoon,weekend,3,Sunday,12
8860,toast,afternoon,weekend,3,Sunday,12
8861,spanish brunch,afternoon,weekend,3,Sunday,12
8861,tea,afternoon,weekend,3,Sunday,12
8861,coffee,afternoon,weekend,3,Sunday,12
8862,bread,afternoon,weekend,3,Sunday,12
8863,coffee,afternoon,weekend,3,Sunday,12
8863,juice,afternoon,weekend,3,Sunday,12
8863,brownie,afternoon,weekend,3,Sunday,12
8864,baguette,afternoon,weekend,3,Sunday,13
8865,bread,afternoon,weekend,3,Sunday,13
8866,bread,afternoon,weekend,3,Sunday,13
8867,smoothies,afternoon,weekend,3,Sunday,13
8868,coffee,afternoon,weekend,3,Sunday,13
8868,coke,afternoon,weekend,3,Sunday,13
8868,bread,afternoon,weekend,3,Sunday,13
8868,cake,afternoon,weekend,3,Sunday,13
8868,bread,afternoon,weekend,3,Sunday,13
8868,soup,afternoon,weekend,3,Sunday,13
8869,coffee,afternoon,weekend,3,Sunday,13
8869,smoothies,afternoon,weekend,3,Sunday,13
8869,bread,afternoon,weekend,3,Sunday,13
8869,cake,afternoon,weekend,3,Sunday,13
8870,tea,afternoon,weekend,3,Sunday,13
8870,sandwich,afternoon,weekend,3,Sunday,13
8871,sandwich,afternoon,weekend,3,Sunday,13
8871,sandwich,afternoon,weekend,3,Sunday,13
8871,sandwich,afternoon,weekend,3,Sunday,13
8871,coke,afternoon,weekend,3,Sunday,13
8871,juice,afternoon,weekend,3,Sunday,13
8871,mineral water,afternoon,weekend,3,Sunday,13
8872,bread,afternoon,weekend,3,Sunday,13
8873,baguette,afternoon,weekend,3,Sunday,14
8874,tea,afternoon,weekend,3,Sunday,14
8874,scone,afternoon,weekend,3,Sunday,14
8874,medialuna,afternoon,weekend,3,Sunday,14
8875,coffee,afternoon,weekend,3,Sunday,14
8876,coffee,afternoon,weekend,3,Sunday,14
8876,jammie dodgers,afternoon,weekend,3,Sunday,14
8876,brownie,afternoon,weekend,3,Sunday,14
8876,hot chocolate,afternoon,weekend,3,Sunday,14
8876,hot chocolate,afternoon,weekend,3,Sunday,14
8877,brownie,afternoon,weekend,3,Sunday,14
8878,coffee,afternoon,weekend,3,Sunday,14
8878,coffee,afternoon,weekend,3,Sunday,14
8878,brownie,afternoon,weekend,3,Sunday,14
8878,cake,afternoon,weekend,3,Sunday,14
8879,brownie,afternoon,weekend,3,Sunday,14
8879,bread,afternoon,weekend,3,Sunday,14
8879,tea,afternoon,weekend,3,Sunday,14
8880,coffee,afternoon,weekend,3,Sunday,14
8880,sandwich,afternoon,weekend,3,Sunday,14
8881,sandwich,afternoon,weekend,3,Sunday,14
8881,sandwich,afternoon,weekend,3,Sunday,14
8881,coke,afternoon,weekend,3,Sunday,14
8881,juice,afternoon,weekend,3,Sunday,14
8882,coffee,afternoon,weekend,3,Sunday,15
8882,tea,afternoon,weekend,3,Sunday,15
8882,brownie,afternoon,weekend,3,Sunday,15
8882,sandwich,afternoon,weekend,3,Sunday,15
8882,sandwich,afternoon,weekend,3,Sunday,15
8882,bread,afternoon,weekend,3,Sunday,15
8883,cake,afternoon,weekend,3,Sunday,15
8884,muffin,afternoon,weekend,3,Sunday,15
8885,coffee,afternoon,weekend,3,Sunday,15
8885,coffee,afternoon,weekend,3,Sunday,15
8885,cake,afternoon,weekend,3,Sunday,15
8886,smoothies,afternoon,weekend,3,Sunday,15
8886,sandwich,afternoon,weekend,3,Sunday,15
8887,coffee,afternoon,weekend,3,Sunday,16
8887,brownie,afternoon,weekend,3,Sunday,16
8887,cake,afternoon,weekend,3,Sunday,16
8887,tea,afternoon,weekend,3,Sunday,16
8888,vegan feast,afternoon,weekend,3,Sunday,16
8888,hot chocolate,afternoon,weekend,3,Sunday,16
8888,coffee,afternoon,weekend,3,Sunday,16
8888,brownie,afternoon,weekend,3,Sunday,16
8888,bread,afternoon,weekend,3,Sunday,16
8888,cookies,afternoon,weekend,3,Sunday,16
8889,sandwich,afternoon,weekend,3,Sunday,16
8889,sandwich,afternoon,weekend,3,Sunday,16
8889,bread,afternoon,weekend,3,Sunday,16
8889,juice,afternoon,weekend,3,Sunday,16
8890,bakewell,morning,weekday,3,Monday,8
8890,coffee,morning,weekday,3,Monday,8
8891,coffee,morning,weekday,3,Monday,8
8891,muffin,morning,weekday,3,Monday,8
8892,coffee,morning,weekday,3,Monday,9
8893,bread,morning,weekday,3,Monday,9
8894,tea,morning,weekday,3,Monday,10
8894,toast,morning,weekday,3,Monday,10
8895,hot chocolate,morning,weekday,3,Monday,10
8895,toast,morning,weekday,3,Monday,10
8896,coffee,morning,weekday,3,Monday,10
8896,muffin,morning,weekday,3,Monday,10
8897,coffee,morning,weekday,3,Monday,10
8897,coffee,morning,weekday,3,Monday,10
8897,tea,morning,weekday,3,Monday,10
8898,coffee,morning,weekday,3,Monday,10
8899,toast,morning,weekday,3,Monday,11
8900,coffee,morning,weekday,3,Monday,11
8900,muffin,morning,weekday,3,Monday,11
8901,tea,morning,weekday,3,Monday,11
8901,scone,morning,weekday,3,Monday,11
8902,tea,morning,weekday,3,Monday,11
8902,bread,morning,weekday,3,Monday,11
8903,coffee,morning,weekday,3,Monday,11
8903,bread,morning,weekday,3,Monday,11
8904,coffee,morning,weekday,3,Monday,11
8904,tea,morning,weekday,3,Monday,11
8905,coffee,morning,weekday,3,Monday,11
8905,coffee,morning,weekday,3,Monday,11
8906,bread,morning,weekday,3,Monday,11
8906,coffee,morning,weekday,3,Monday,11
8907,coffee,afternoon,weekday,3,Monday,12
8908,coffee,afternoon,weekday,3,Monday,12
8909,scone,afternoon,weekday,3,Monday,12
8909,bakewell,afternoon,weekday,3,Monday,12
8910,hot chocolate,afternoon,weekday,3,Monday,12
8910,brownie,afternoon,weekday,3,Monday,12
8911,coke,afternoon,weekday,3,Monday,12
8911,muffin,afternoon,weekday,3,Monday,12
8911,coffee,afternoon,weekday,3,Monday,12
8912,coffee,afternoon,weekday,3,Monday,12
8912,sandwich,afternoon,weekday,3,Monday,12
8913,coke,afternoon,weekday,3,Monday,13
8913,chicken stew,afternoon,weekday,3,Monday,13
8914,coffee,afternoon,weekday,3,Monday,13
8914,tea,afternoon,weekday,3,Monday,13
8914,the nomad,afternoon,weekday,3,Monday,13
8914,scone,afternoon,weekday,3,Monday,13
8915,coffee,afternoon,weekday,3,Monday,13
8916,coffee,afternoon,weekday,3,Monday,13
8916,coffee,afternoon,weekday,3,Monday,13
8916,chicken stew,afternoon,weekday,3,Monday,13
8917,bread,afternoon,weekday,3,Monday,13
8918,bakewell,afternoon,weekday,3,Monday,13
8919,brownie,afternoon,weekday,3,Monday,13
8919,jammie dodgers,afternoon,weekday,3,Monday,13
8919,bread,afternoon,weekday,3,Monday,13
8919,chicken stew,afternoon,weekday,3,Monday,13
8919,sandwich,afternoon,weekday,3,Monday,13
8919,tea,afternoon,weekday,3,Monday,13
8919,tea,afternoon,weekday,3,Monday,13
8921,coffee,afternoon,weekday,3,Monday,13
8922,coffee,afternoon,weekday,3,Monday,14
8922,coke,afternoon,weekday,3,Monday,14
8922,sandwich,afternoon,weekday,3,Monday,14
8923,coffee,afternoon,weekday,3,Monday,14
8923,jammie dodgers,afternoon,weekday,3,Monday,14
8924,coffee,afternoon,weekday,3,Monday,14
8924,coke,afternoon,weekday,3,Monday,14
8924,mineral water,afternoon,weekday,3,Monday,14
8924,bakewell,afternoon,weekday,3,Monday,14
8924,salad,afternoon,weekday,3,Monday,14
8925,sandwich,afternoon,weekday,3,Monday,14
8925,coffee,afternoon,weekday,3,Monday,14
8925,bakewell,afternoon,weekday,3,Monday,14
8926,coffee,afternoon,weekday,3,Monday,15
8927,tea,afternoon,weekday,3,Monday,15
8927,muffin,afternoon,weekday,3,Monday,15
8928,coffee,afternoon,weekday,3,Monday,15
8928,bread,afternoon,weekday,3,Monday,15
8929,soup,afternoon,weekday,3,Monday,15
8929,tea,afternoon,weekday,3,Monday,15
8930,cookies,afternoon,weekday,3,Monday,15
8931,tea,afternoon,weekday,3,Monday,16
8932,coffee,afternoon,weekday,3,Monday,16
8932,sandwich,afternoon,weekday,3,Monday,16
8933,mineral water,afternoon,weekday,3,Monday,16
8934,coffee,morning,weekday,3,Tuesday,8
8935,coffee,morning,weekday,3,Tuesday,9
8935,bread,morning,weekday,3,Tuesday,9
8936,coffee,morning,weekday,3,Tuesday,9
8937,bread,morning,weekday,3,Tuesday,9
8938,coffee,morning,weekday,3,Tuesday,10
8938,toast,morning,weekday,3,Tuesday,10
8939,coffee,morning,weekday,3,Tuesday,10
8940,coffee,morning,weekday,3,Tuesday,10
8940,coffee,morning,weekday,3,Tuesday,10
8940,bakewell,morning,weekday,3,Tuesday,10
8941,coffee,morning,weekday,3,Tuesday,10
8941,coffee,morning,weekday,3,Tuesday,10
8941,sandwich,morning,weekday,3,Tuesday,10
8942,coffee,morning,weekday,3,Tuesday,10
8943,coffee,morning,weekday,3,Tuesday,10
