Transaction,Item,period_day,month,day,hour,weekday_weekend
"nine thousand, two hundred and thirty-nine",cake,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and thirty-nine",cookies,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty",hot chocolate,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty",cake,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-one",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-one",pastry,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-two",muffin,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-two",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-two",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-three",bread,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-three",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-three",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-four",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-four",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-four",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-five",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-five",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-five",medialuna,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-six",bread,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-seven",tea,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-seven",coffee,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-seven",cookies,morning,Feb,Saturday,ten,weekend
"nine thousand, two hundred and forty-eight",coffee,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and forty-eight",bread,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and forty-nine",bread,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty",coffee,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty-one",cake,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty-one",brownie,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty-two",bread,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty-two",farm house,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty-three",pastry,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty-three",cake,morning,Feb,Saturday,eleven,weekend
"nine thousand, two hundred and fifty-four",coffee,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-four",sandwich,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-four",bread,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-four",scandinavian,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-four",fudge,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-five",bread,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-six",coffee,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-six",jammie dodgers,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-six",tiffin,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-six",juice,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-seven",bread,afternoon,Feb,Saturday,twelve,weekend
"nine thousand, two hundred and fifty-eight",coffee,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and fifty-eight",sandwich,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and fifty-nine",spanish brunch,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty",truffles,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty",crisps,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty",sandwich,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-one",bread,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-one",muffin,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-one",coke,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-one",sandwich,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-one",tea,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-one",farm house,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-two",coffee,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-two",pastry,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-two",bread,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-three",scone,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-three",pastry,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-three",cake,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-three",alfajores,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-four",coffee,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-four",cake,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-five",argentina night,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-six",soup,afternoon,Feb,Saturday,thirteen,weekend
"nine thousand, two hundred and sixty-seven",cake,afternoon,Feb,Saturday,fourteen,weekend
"nine thousand, two hundred and sixty-seven",cake,afternoon,Feb,Saturday,fourteen,weekend
"nine thousand, two hundred and sixty-seven",smoothies,afternoon,Feb,Saturday,fourteen,weekend
"nine thousand, two hundred and sixty-eight",cake,afternoon,Feb,Saturday,fourteen,weekend
"nine thousand, two hundred and sixty-nine",pastry,afternoon,Feb,Saturday,fourteen,weekend
"nine thousand, two hundred and sixty-nine",bread,afternoon,Feb,Saturday,fourteen,weekend
"nine thousand, two hundred and sixty-nine",truffles,afternoon,Feb,Saturday,fourteen,weekend
"nine thousand, two hundred and seventy",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy",tea,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy",scone,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy",bread,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-one",cake,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-one",bread,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-one",sandwich,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-one",sandwich,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-two",sandwich,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-two",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-three",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-three",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-three",cake,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-four",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-four",juice,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-four",spanish brunch,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-seven",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-seven",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-seven",coffee,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-seven",cake,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-seven",sandwich,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-eight",cookies,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-nine",cake,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and seventy-nine",tea,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and eighty",cake,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and eighty",cookies,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and eighty",bread,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and eighty",juice,afternoon,Feb,Saturday,fifteen,weekend
"nine thousand, two hundred and eighty-one",farm house,morning,Mar,Saturday,eight,weekday
"nine thousand, two hundred and eighty-two",coffee,morning,Mar,Saturday,nine,weekday
"nine thousand, two hundred and eighty-three",coffee,morning,Mar,Saturday,nine,weekday
"nine thousand, two hundred and eighty-three",bread,morning,Mar,Saturday,nine,weekday
"nine thousand, two hundred and eighty-four",coffee,morning,Mar,Saturday,nine,weekday
"nine thousand, two hundred and eighty-five",tea,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-six",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-six",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-seven",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-seven",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-seven",pastry,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-seven",sandwich,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-eight",bread,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-eight",scone,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-nine",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-nine",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-nine",toast,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and eighty-nine",granola,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety",pastry,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety",cake,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety-one",tea,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety-two",farm house,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety-three",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety-four",coffee,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety-four",pastry,morning,Mar,Saturday,ten,weekday
"nine thousand, two hundred and ninety-five",coffee,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-five",truffles,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-five",pastry,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-five",bread,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-six",bread,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-seven",coffee,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-seven",coffee,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-seven",coffee granules,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-eight",the nomad,morning,Mar,Saturday,eleven,weekday
"nine thousand, two hundred and ninety-nine",bread,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred",bread,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred",cookies,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and one",bread,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and two",truffles,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and three",coffee,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and three",sandwich,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and three",cake,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and four",coffee,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and four",toast,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and five",tea,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and five",coffee,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and five",toast,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and five",scandinavian,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and five",farm house,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and six",bread,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and seven",coffee,afternoon,Mar,Saturday,twelve,weekday
"nine thousand, three hundred and eight",coffee,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and ten",scone,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and ten",bread,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and ten",spanish brunch,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and eleven",coffee,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and eleven",coffee,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and eleven",cookies,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and twelve",mineral water,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and twelve",truffles,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and twelve",coke,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and twelve",scone,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and thirteen",sandwich,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and thirteen",soup,afternoon,Mar,Saturday,thirteen,weekday
"nine thousand, three hundred and fourteen",coffee,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and fifteen",coffee,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and fifteen",coffee,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and fifteen",medialuna,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and fifteen",cake,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and sixteen",tea,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and sixteen",sandwich,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and seventeen",bread,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and eighteen",coffee,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and eighteen",coffee,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and eighteen",sandwich,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and nineteen",coffee,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and nineteen",bread,afternoon,Mar,Saturday,fourteen,weekday
"nine thousand, three hundred and nineteen",scone,afternoon,Mar,Saturday,fourteen,weekday
